학습자료명,페이지 번호,키워드명,파일명,목차명,확장자명,출처명,홈페이지주소,작성일자,데이터기준일자,제공기관코드,제공기관명
상호 작용하는 색,,"색의 대비, 계시대비, 색상대비, 명도대비, 채도대비, 보색대비",,,,,https://www.edunet.net/contsMvGllry/view/152/2006013,,2025-04-21,B550629,한국교육학술정보원
점과 선으로 표현하기,,"점, 선, 점묘법, 그래피티 아트",,,,,https://www.edunet.net/contsMvGllry/view/152/2078893,,2025-04-21,B550629,한국교육학술정보원
공간 표현하기,,"설치미술, 원근법, 인상주의, 입체파, 공간",,,,,https://www.edunet.net/contsMvGllry/view/152/2078894,,2025-04-21,B550629,한국교육학술정보원
작품 제작 의도 이해하기,,"감상, 소재와 주제, 발상, 조형 요소, 공감각",,,,,https://www.edunet.net/contsMvGllry/view/152/97348,,2025-04-21,B550629,한국교육학술정보원
나의 기억을 담는 미술 작품,,"소재, 주제, 발상, 비유, 상징, 영감",,,,,https://www.edunet.net/contsMvGllry/view/152/1979749,,2025-04-21,B550629,한국교육학술정보원
"같은 꽃, 다른 의미",,"소재, 주제, 미술 감상, 비교 감상, 비유, 상징",,,,,https://www.edunet.net/contsMvGllry/view/152/2000765,,2025-04-21,B550629,한국교육학술정보원
쉿 너에게만 알려주는 자화상의 비밀,,"자화상, 초상화, 내면, 렘브란트, 백남준, 뒤러, 실습, 캐릭터 디자인",,,,,https://www.edunet.net/contsMvGllry/view/152/2013090,,2025-04-21,B550629,한국교육학술정보원
감정 시각화,,"낭만주의, 표현주의, 색면 추상, 데이터 시각화, 신경건축학",,,,,https://www.edunet.net/contsMvGllry/view/152/2021556,,2025-04-21,B550629,한국교육학술정보원
그림책 작가,,"그림책 , 유진 작가",,,,,https://www.edunet.net/contsMvGllry/view/152/2078895,,2025-04-21,B550629,한국교육학술정보원
따뜻한 세상을 그리는 만화가,,"만화가, 홍연식 만화가, 가족 만화",,,,,https://www.edunet.net/contsMvGllry/view/152/2078896,,2025-04-21,B550629,한국교육학술정보원
붉게 그려가는 풍경 속에 표현하는 세상,,"화가, 이세현 작가, 모노톤",,,,,https://www.edunet.net/contsMvGllry/view/152/2078897,,2025-04-21,B550629,한국교육학술정보원
"노란 의자 줄까, 빨간 의자 줄까",,"소재, 주제, 비교, 감상, 표현",,,,,https://www.edunet.net/contsMvGllry/view/152/6543,,2025-04-21,B550629,한국교육학술정보원
신기한 관찰 도구 이야기,,"카메라 루시다, 카메라 옵스큐라, 사진기, 마르셀 뒤샹, 관찰 도구",,,,,https://www.edunet.net/contsMvGllry/view/152/7131,,2025-04-21,B550629,한국교육학술정보원
재료 실험실,,"재료, 용구, 표현 방법, 조형 요소, 조형 원리",,,,,https://www.edunet.net/contsMvGllry/view/152/17396,,2025-04-21,B550629,한국교육학술정보원
"낯설게 보기, 스캠퍼 기법",,"창의성, 아이디어 발산, 스캠퍼, SCAMPER, 질문법",,,,,https://www.edunet.net/contsMvGllry/view/152/21708,,2025-04-21,B550629,한국교육학술정보원
원근법이 달라 달라,,"원근법, 삼원법, 산점 투시, 투시 원근법, 동양 미술, 서양 미술",,,,,https://www.edunet.net/contsMvGllry/view/152/92151,,2025-04-21,B550629,한국교육학술정보원
질감의 재발견,,"조형 요소, 조형 원리, 임파스토, 프로타주, 콜라주, 아상블라주, 디지털아트",,,,,https://www.edunet.net/contsMvGllry/view/152/2003908,,2025-04-21,B550629,한국교육학술정보원
"관찰, 연상, 상상의 방법으로 보는 세상",,"발상, 관찰, 연상, 상상, 구상",,,,,https://www.edunet.net/contsMvGllry/view/152/2025389,,2025-04-21,B550629,한국교육학술정보원
팝콘 브레인을 예방하자,,"건강, 팝콘브레인, 전자기기, 디지털기기, 휴대폰사용",,,,,https://www.edunet.net/contsMvGllry/view/152/2392,,2025-04-21,B550629,한국교육학술정보원
스트레칭으로 건강한 습관 만들기,,"건강, 운동, 홈 트레이닝, 스트레칭, 폼롤러, 마사지 볼, 스트레칭 밴드",,,,,https://www.edunet.net/contsMvGllry/view/152/11326,,2025-04-21,B550629,한국교육학술정보원
해수욕장 감염병 예방 수칙,,"해수욕장, 감염병, 예방, 건강, 안전",,,,,https://www.edunet.net/contsMvGllry/view/152/19371,,2025-04-21,B550629,한국교육학술정보원
NEAT 운동으로 지키는 나의 신체 건강,,"NEAT, 운동, 건강, 체력, 생활",,,,,https://www.edunet.net/contsMvGllry/view/152/21577,,2025-04-21,B550629,한국교육학술정보원
우리 동네 산책 코스 만들기,,"건강, 산책, 걷기, 둘레길, 코스",,,,,https://www.edunet.net/contsMvGllry/view/152/23647,,2025-04-21,B550629,한국교육학술정보원
직업병의 종류와 예방법,,"예방, 직업병, 난청, 화상, 바이러스",,,,,https://www.edunet.net/contsMvGllry/view/152/30372,,2025-04-21,B550629,한국교육학술정보원
손씻기의 중요함,,"손씻기, 비누, 바이러스, 건강, 예방",,,,,https://www.edunet.net/contsMvGllry/view/152/98345,,2025-04-21,B550629,한국교육학술정보원
PAPS와 건강 체력 두 마리 토끼 잡기,,"PAPS, 건강체력, 비만 예방, 건강, 운동",,,,,https://www.edunet.net/contsMvGllry/view/152/1971259,,2025-04-21,B550629,한국교육학술정보원
바이러스에 대해 알아보자.,,"바이러스, 질병, 독, 복제, 증식, 유전",,,,,https://www.edunet.net/contsMvGllry/view/152/2003286,,2025-04-21,B550629,한국교육학술정보원
비만에서 탈출하기,,"비만, 과체중, 운동, 식사습관",,,,,https://www.edunet.net/contsMvGllry/view/152/2078937,,2025-04-21,B550629,한국교육학술정보원
건강한 삶을 위한 체력,,"체력, 근력, 근지구력, 유연성, 신체지구력",,,,,https://www.edunet.net/contsMvGllry/view/152/2078938,,2025-04-21,B550629,한국교육학술정보원
내 몸을 스스로 지켜요,,"성폭력, 예방법, 대처방안",,,,,https://www.edunet.net/contsMvGllry/view/152/2078939,,2025-04-21,B550629,한국교육학술정보원
건강한 몸짱’ 나도 할 수 있다,,"몸짱, 체력, 운동",,,,,https://www.edunet.net/contsMvGllry/view/152/2078959,,2025-04-21,B550629,한국교육학술정보원
저글링으로 집중력 UP,,"도전, 저글링, 집중력, 워밍업, 스포츠",,,,,https://www.edunet.net/contsMvGllry/view/152/41670,,2025-04-21,B550629,한국교육학술정보원
플라잉 디스크를 활용한 다양한 놀이,,"플라잉 디스크, 놀이 활동",,,,,https://www.edunet.net/contsMvGllry/view/152/2078940,,2025-04-21,B550629,한국교육학술정보원
건강한 여가 생활 즐기기,,"여가, 여가활동, 생활형 여가, 자연형 여가",,,,,https://www.edunet.net/contsMvGllry/view/152/2078941,,2025-04-21,B550629,한국교육학술정보원
"우리 몸을 지켜주는 축, 코어 운동",,"홈 트레이닝, 척추, 코어, 복근, 골반, 허리, 힙",,,,,https://www.edunet.net/contsMvGllry/view/152/66455,,2025-04-21,B550629,한국교육학술정보원
"짧지만 강렬하게, 타바타 운동",,"건강, 운동, 홈 트레이닝, 타바타, 버피테스트, 스쿼트, 팔굽혀펴기, 크런치",,,,,https://www.edunet.net/contsMvGllry/view/152/1971931,,2025-04-21,B550629,한국교육학술정보원
3대 운동으로 배워보는 근력 운동,,"헬스, 피트니스, 스쿼트, 데드리프트, 벤치프레스",,,,,https://www.edunet.net/contsMvGllry/view/152/1997063,,2025-04-21,B550629,한국교육학술정보원
달리기를 통한 체력의 향상,,"달리기, 육상",,,,,https://www.edunet.net/contsMvGllry/view/152/2078942,,2025-04-21,B550629,한국교육학술정보원
나도 달리기왕 끈기왕이 될 수 있다,,"달리기, 끈기왕, 끈기",,,,,https://www.edunet.net/contsMvGllry/view/152/2078943,,2025-04-21,B550629,한국교육학술정보원
날아가는 공에 숨겨진 과학의 비밀,,"공, 마그누스 효과, 과학과 체육, 바나나킥, 변화구",,,,,https://www.edunet.net/contsMvGllry/view/152/89867,,2025-04-21,B550629,한국교육학술정보원
도전 활동과 운동 역학,,"운동 역학,  운동 법칙",,,,,https://www.edunet.net/contsMvGllry/view/152/2078944,,2025-04-21,B550629,한국교육학술정보원
도전 활동과 첨단기술,,"첨단기술, 미래, 정확도",,,,,https://www.edunet.net/contsMvGllry/view/152/2078945,,2025-04-21,B550629,한국교육학술정보원
매서운 눈으로 인간을 돕는 AI 인공지능 심판,,"심판, AI, 로봇, 호크아이, VAR",,,,,https://www.edunet.net/contsMvGllry/view/152/100473,,2025-04-21,B550629,한국교육학술정보원
"스포츠의 기본, 체조",,"체조, 기계체조",,,,,https://www.edunet.net/contsMvGllry/view/152/2078946,,2025-04-21,B550629,한국교육학술정보원
대한민국에 도전하는 대한민국 양궁,,"양궁, 대한민국 양궁",,,,,https://www.edunet.net/contsMvGllry/view/152/2078960,,2025-04-21,B550629,한국교육학술정보원
페트병으로 즐기는 볼링 게임,,"페트병, 볼링, 게임, 놀이, 활동",,,,,https://www.edunet.net/contsMvGllry/view/152/11903,,2025-04-21,B550629,한국교육학술정보원
총이 없어도 명사수,,"표적놀이, 교실 체육, 다트, 과녁, 경기",,,,,https://www.edunet.net/contsMvGllry/view/152/63446,,2025-04-21,B550629,한국교육학술정보원
생활용품으로 만드는 표적 도전 놀이,,"표적, 생활용품, 페트병, 돗자리, 교실게임",,,,,https://www.edunet.net/contsMvGllry/view/152/1980408,,2025-04-21,B550629,한국교육학술정보원
단순한 게임 체험,,"게임, 놀이, 경쟁, 간단한 게임",,,,,https://www.edunet.net/contsMvGllry/view/152/2078947,,2025-04-21,B550629,한국교육학술정보원
축구의 기초 기술형 게임,,"축구, 기초 기술",,,,,https://www.edunet.net/contsMvGllry/view/152/2078948,,2025-04-21,B550629,한국교육학술정보원
축구형 게임 활동의 역사와 현재,,"축구, 축구형 게임",,,,,https://www.edunet.net/contsMvGllry/view/152/2078949,,2025-04-21,B550629,한국교육학술정보원
미니축구 - 풋살(Futsal),,"풋살, 풋살 기본 규정",,,,,https://www.edunet.net/contsMvGllry/view/152/2078950,,2025-04-21,B550629,한국교육학술정보원
골프가 어렵다면 게이트골프부터,,"스포츠, 골프, 게이트골프, 게임, 뉴스포츠",,,,,https://www.edunet.net/contsMvGllry/view/152/13721,,2025-04-21,B550629,한국교육학술정보원
"피구인 듯, 발야구인 듯 신나는 킥볼",,"피구, 발야구, 킥볼, 뉴스포츠, 경기",,,,,https://www.edunet.net/contsMvGllry/view/152/22955,,2025-04-21,B550629,한국교육학술정보원
핸드볼만큼 재미있는 추크볼,,"스포츠, 추크볼, 핸드볼, 게임, 뉴스포츠",,,,,https://www.edunet.net/contsMvGllry/view/152/35189,,2025-04-21,B550629,한국교육학술정보원
친구와 함께 만드는 티볼 골프 게임,,"간이 골프, 티볼 골프, 표적 게임, 경기, 골프",,,,,https://www.edunet.net/contsMvGllry/view/152/36751,,2025-04-21,B550629,한국교육학술정보원
팡팡 터지는 소프트발리볼,,"배구, 소프트발리볼, 뉴스포츠, 경기, 스포츠",,,,,https://www.edunet.net/contsMvGllry/view/152/37585,,2025-04-21,B550629,한국교육학술정보원
손으로 치는 제기 인디아카,,"제기, 인디아카, 뉴스포츠, 페테카, 배구, 탁구, 배드민턴",,,,,https://www.edunet.net/contsMvGllry/view/152/41132,,2025-04-21,B550629,한국교육학술정보원
야구와 닮은 꼴 티볼,,"야구, 티볼, 뉴스포츠, 경기, 타자",,,,,https://www.edunet.net/contsMvGllry/view/152/43262,,2025-04-21,B550629,한국교육학술정보원
플라잉디스크로 즐기는 디스크골프,,"플라잉디스크, 뉴스포츠, 디스크골프, 골프, 경기",,,,,https://www.edunet.net/contsMvGllry/view/152/54256,,2025-04-21,B550629,한국교육학술정보원
박진감 넘치는 실내용 하키 플로어볼,,"하키, 플로어볼, 뉴스포츠, 실내스포츠, 경기",,,,,https://www.edunet.net/contsMvGllry/view/152/70671,,2025-04-21,B550629,한국교육학술정보원
"모두가 즐기는 농구형 게임, 넷볼",,"스포츠, 넷볼, 농구, 게임, 뉴스포츠",,,,,https://www.edunet.net/contsMvGllry/view/152/2005395,,2025-04-21,B550629,한국교육학술정보원
고리로 즐기는 컬링형 게임,,"스포츠, 고리, 컬링, 뉴스포츠, 경기",,,,,https://www.edunet.net/contsMvGllry/view/152/2009321,,2025-04-21,B550629,한국교육학술정보원
탁구와 배드민턴의 만남 핸들러,,"뉴스포츠, 셔틀콕, 핸들러, 네트형 경쟁, 탁구, 배드민턴",,,,,https://www.edunet.net/contsMvGllry/view/152/2011724,,2025-04-21,B550629,한국교육학술정보원
지구만큼 큰 공으로 협동심을 발휘하는 킨볼,,"큰 공, 공, 킨볼, 협동, 뉴스포츠",,,,,https://www.edunet.net/contsMvGllry/view/152/2015803,,2025-04-21,B550629,한국교육학술정보원
얼티미트 경기의 이해,,"얼티미트 경기, 플라잉디스크",,,,,https://www.edunet.net/contsMvGllry/view/152/2078951,,2025-04-21,B550629,한국교육학술정보원
세계적인 농구 천재들,,"농구 천재, 농구, 마이클 조던, 스테픈 커리",,,,,https://www.edunet.net/contsMvGllry/view/152/2078952,,2025-04-21,B550629,한국교육학술정보원
배드민턴의 기초와 훈련 방법,,"배드민턴, 배드민턴 기본 기술",,,,,https://www.edunet.net/contsMvGllry/view/152/2078953,,2025-04-21,B550629,한국교육학술정보원
떠오르는 스포츠 카바디,,"카바디, 인도 전통 스포츠, 격투기, 술래잡기",,,,,https://www.edunet.net/contsMvGllry/view/152/2078963,,2025-04-21,B550629,한국교육학술정보원
우리가 함께 만드는 뮤직비디오,,"뮤직비디오, 체조, 무용, 창조, 표현",,,,,https://www.edunet.net/contsMvGllry/view/152/1699,,2025-04-21,B550629,한국교육학술정보원
신나는 비트에 맞춰 스포츠 리듬 트레이닝,,"댄스, 표현, 춤, 리듬, 스포츠, 스포츠 리듬 트레이닝",,,,,https://www.edunet.net/contsMvGllry/view/152/36892,,2025-04-21,B550629,한국교육학술정보원
응원의 마음을 전하는 치어리딩,,"표현, 응원, 치어리딩, 율동, 마음",,,,,https://www.edunet.net/contsMvGllry/view/152/67025,,2025-04-21,B550629,한국교육학술정보원
손과 팔로만 만드는 손댄스의 세계,,"댄스, 표현, 터팅, 손댄스, 춤, 리듬",,,,,https://www.edunet.net/contsMvGllry/view/152/1993961,,2025-04-21,B550629,한국교육학술정보원
"모두의 마음이 하나로, 라인댄스",,"표현, 라인댄스, 춤, 스텝, 단체",,,,,https://www.edunet.net/contsMvGllry/view/152/2006423,,2025-04-21,B550629,한국교육학술정보원
줄넘기로 다양한 동작 표현하기,,"줄넘기, 음악 줄넘기",,,,,https://www.edunet.net/contsMvGllry/view/152/2078954,,2025-04-21,B550629,한국교육학술정보원
표현 활동으로 알아보는 인체의 아름다움,,"인체, 발레, 현대무용, 비보잉",,,,,https://www.edunet.net/contsMvGllry/view/152/2078955,,2025-04-21,B550629,한국교육학술정보원
세계 여러 나라의 민속 표현,,"민속 표현, 민속 무용, 민속춤, 문화적",,,,,https://www.edunet.net/contsMvGllry/view/152/2078956,,2025-04-21,B550629,한국교육학술정보원
소중한 생명을 구하는 심폐소생술,,"안전, 생명, 심폐소생술, CPR, 자동심장충격기, 응급처치",,,,,https://www.edunet.net/contsMvGllry/view/152/6682,,2025-04-21,B550629,한국교육학술정보원
도핑의 문제점과 방지 교육,,"도핑, 약물, 부정행위, 스포츠, 윤리",,,,,https://www.edunet.net/contsMvGllry/view/152/31419,,2025-04-21,B550629,한국교육학술정보원
"안전사고, 어떻게 대처해야 할까",,"화상, 물집, 상처, 안전사고, 대처",,,,,https://www.edunet.net/contsMvGllry/view/152/70514,,2025-04-21,B550629,한국교육학술정보원
스포츠 폭력 위험성과 예방,,"스포츠, 폭력, 예방, 교육, 건강",,,,,https://www.edunet.net/contsMvGllry/view/152/1984248,,2025-04-21,B550629,한국교육학술정보원
여름과 겨울의 안전 운동 수칙,,"겨울 스포츠, 동계 스포츠, 여름 스포츠, 하계 스포츠, 안전수칙",,,,,https://www.edunet.net/contsMvGllry/view/152/2009445,,2025-04-21,B550629,한국교육학술정보원
